contract_version,run_id,run_kind,method,partition,relative_path,score_status,score_failure_code,anomaly_score,diagnostics_json
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,calibration,synthetic/calibration/0010.png,ok,,0.11,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,calibration,synthetic/calibration/0011.png,ok,,0.12,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,calibration,synthetic/calibration/0012.png,ok,,0.13,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,calibration,synthetic/calibration/0013.png,ok,,0.14,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,calibration,synthetic/calibration/0014.png,ok,,0.15,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,calibration,synthetic/calibration/0015.png,ok,,0.16,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,calibration,synthetic/calibration/0016.png,ok,,0.17,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,calibration,synthetic/calibration/0017.png,ok,,0.18,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,calibration,synthetic/calibration/0018.png,ok,,0.19,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,calibration,synthetic/calibration/0019.png,ok,,0.2,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0000.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0001.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0002.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0003.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0004.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0005.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0006.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0007.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0008.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0009.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0010.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0011.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0012.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0013.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0014.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0015.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0016.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0017.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0018.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0019.png,ok,,0.2,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0020.png,ok,,0.1,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0021.png,ok,,0.15,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0022.png,ok,,0.3,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0023.png,ok,,0.31,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0024.png,ok,,0.32,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0025.png,ok,,0.32999999999999996,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0026.png,ok,,0.33999999999999997,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0027.png,ok,,0.35,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0028.png,ok,,0.36,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0029.png,ok,,0.37,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0030.png,ok,,0.38,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0031.png,ok,,0.39,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0032.png,ok,,0.4,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0033.png,ok,,0.41,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0034.png,ok,,0.42,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0035.png,ok,,0.43,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0036.png,ok,,0.44,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0037.png,ok,,0.44999999999999996,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0038.png,ok,,0.45999999999999996,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
evaluation-artifacts/v0.1,synthetic-e2e,synthetic,ecc_residual,final_test,synthetic/final/0039.png,ok,,0.47,"{""correlation"":1.0,""effective_pixel_count"":262144,""effective_support_fraction"":1.0,""registration_status"":""ok"",""registration_valid_fraction"":1.0,""rotation_degrees"":0.0,""top_pixel_count"":2622,""translation_x_pixels"":0.0,""translation_y_pixels"":0.0,""warp_matrix"":[[1.0,0.0,0.0],[0.0,1.0,0.0]]}"
