contract_version,run_id,run_kind,method,asset_id,score_status,score_failure_code,anomaly_score,threshold,predicted_class,is_anomalous,decision_reason,score_margin
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000072,ok,,0.12255808257766972,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.02704461643123106
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000073,ok,,0.09483003473662854,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.05477266427227223
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000074,ok,,0.11058269325452548,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.039020005754375295
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000075,ok,,0.09153942072529002,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.058063278283610756
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000076,ok,,0.1019408375001919,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.04766186150870888
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000077,ok,,0.11696581080182006,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.032636888207080716
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000078,ok,,0.13174972987278216,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.017852969136118613
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000079,ok,,0.114803535773265,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.03479916323563577
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000080,ok,,0.10396842988718409,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.045634269121716683
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000081,ok,,0.11873751418739621,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.030865184821504563
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000082,ok,,0.08201622622320358,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.0675864727856972
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000083,ok,,0.13798874722009977,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.011613951788801008
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000084,ok,,0.1399175010123113,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.009685197996589484
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000085,ok,,0.08977646177466274,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.059826237234238036
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000086,ok,,0.13152443009467915,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.018078268914221624
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000087,ok,,0.10576222180376042,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.04384047720514035
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000088,ok,,0.09440731886479416,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.05519538014410662
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000089,ok,,0.10945750173976304,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.04014519726913773
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000090,ok,,0.11638466000273662,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.03321803900616416
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000091,ok,,0.10273200351174903,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.04687069549715174
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000092,ok,,0.13419359982499848,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.015409099183902292
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000093,ok,,0.08647349825214735,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.06312920075675342
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000094,ok,,0.11783604149063025,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.03176665751827053
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000095,ok,,0.14879376489579363,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.0008089341131071459
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000096,ok,,0.12023766706012717,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.0293650319487736
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000097,ok,,0.09395321762665652,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.05564948138224425
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000098,ok,,0.10059031883082144,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.04901238017807934
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000099,ok,,0.14867131646614903,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.0009313825427517408
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000100,ok,,0.14328168288907572,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.006321016119825051
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000101,ok,,0.09819841270165287,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.0514042863072479
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000102,ok,,0.09307050951812856,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.05653218949077221
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000103,ok,,0.11488255230058304,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.03472014670831773
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000104,ok,,0.125225347399234,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.02437735160966678
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000105,ok,,0.1300061315802583,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.019596567428642464
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000106,ok,,0.15500522677212072,0.14960269900890077,anomalous,true,score_strictly_greater_than_threshold,0.00540252776321995
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000107,ok,,0.09578016633236865,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.05382253267653213
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000108,ok,,0.108143748151508,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.041458950857392776
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000109,ok,,0.12418990647214051,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.025412792536760265
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000110,ok,,0.12876884604306246,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.020833852965838312
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000111,ok,,0.09705430427139283,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.05254839473750794
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000112,ok,,0.10552654245817789,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.04407615655072289
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000113,ok,,0.15291460846710117,0.14960269900890077,anomalous,true,score_strictly_greater_than_threshold,0.003311909458200396
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000114,ok,,0.12129101327181756,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.028311685737083217
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000115,ok,,0.09219889847598967,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.05740380053291111
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000116,ok,,0.10673539160742446,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.04286730740147632
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000117,ok,,0.14439336933783384,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.005209329671066937
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000118,ok,,0.11315662346985199,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.036446075539048786
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000119,ok,,0.14153682688793276,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.008065872120968015
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000120,ok,,0.12124858990775317,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.028354109101147607
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000121,ok,,0.13329074989625336,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.01631194911264741
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000122,ok,,0.09273183765970201,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.05687086134919876
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000123,ok,,0.17235731018804443,0.14960269900890077,anomalous,true,score_strictly_greater_than_threshold,0.022754611179143652
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000124,ok,,0.11085847039386802,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.03874422861503275
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000125,ok,,0.1338496904300358,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.01575300857886497
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000126,ok,,0.15111956901820314,0.14960269900890077,anomalous,true,score_strictly_greater_than_threshold,0.001516870009302368
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000127,ok,,0.10110138865280767,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.048501310356093105
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000128,ok,,0.12937918193597944,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.020223517072921332
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000129,ok,,0.10815352424071865,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.04144917476818212
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000130,ok,,0.14093252253008057,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.008670176478820207
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000131,ok,,0.11062798904801764,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.03897470996088313
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000132,ok,,0.11308452538684581,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.036518173622054964
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000133,ok,,0.0832967553721445,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.06630594363675628
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,patch_hog_ocsvm,asset-000134,ok,,0.13651658982167184,0.14960269900890077,normal,false,score_not_greater_than_threshold,-0.01308610918722894
