contract_version,run_id,run_kind,method,pass_index,asset_id,adapter_duration_ns,scorer_duration_ns,duration_ns,score_status,score_failure_code,anomaly_score
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000025,,464311660,464311660,ok,,0.31188161970447686
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000026,,351344936,351344936,ok,,0.3033986966844341
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000027,,310129228,310129228,ok,,0.25617211927593003
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000028,,476676971,476676971,ok,,0.34329174350654285
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000029,,376502758,376502758,ok,,0.3897244510039486
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000030,,340024438,340024438,ok,,0.5849740955648542
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000031,,195536868,195536868,ok,,0.257355878348089
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000032,,155034937,155034937,ok,,0.3604909811467561
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000033,,411134622,411134622,ok,,0.584304997639314
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000034,,346218580,346218580,ok,,0.6017448538717841
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000035,,250258627,250258627,ok,,0.608170051086804
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000036,,274379317,274379317,ok,,0.36712721962214523
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000037,,356094971,356094971,ok,,0.35942875240713595
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000038,,167149792,167149792,ok,,0.2540741543666723
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000039,,560141079,560141079,ok,,0.3192063522303613
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000040,,139587692,139587692,ok,,0.2980483840789473
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000041,,237013297,237013297,ok,,0.5887416269960283
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000042,,1342084468,1342084468,ok,,0.3228013039515491
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000043,,541323957,541323957,ok,,0.5080831520165069
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000044,,421863687,421863687,ok,,0.29802243144213275
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000045,,186119040,186119040,ok,,0.36411768674598965
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000046,,162234296,162234296,ok,,0.6224118165074521
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000047,,361467573,361467573,ok,,0.3458564659917818
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000048,,193722554,193722554,ok,,0.307186988649992
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000049,,163395379,163395379,ok,,0.6148028918459446
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000050,,755103275,755103275,ok,,0.5452873171988122
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000051,,280821400,280821400,ok,,0.43628226092344596
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000052,,242873165,242873165,ok,,0.612774029763942
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000053,,231255849,231255849,ok,,0.4094417102226225
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000054,,309296743,309296743,ok,,0.36731153012328005
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000055,,301644025,301644025,ok,,0.2576468606789907
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000056,,490984523,490984523,ok,,0.5329467133536727
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000057,,157627124,157627124,ok,,0.2628009099057455
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000058,,266763136,266763136,ok,,0.6208939465037882
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000059,,164722772,164722772,ok,,0.6110263220117061
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000060,,311305618,311305618,ok,,0.592613411301802
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000061,,253375308,253375308,ok,,0.60583298090641
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000062,,321787366,321787366,ok,,0.23496013121992781
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000063,,202135615,202135615,ok,,0.6172485181299443
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000064,,555193109,555193109,ok,,0.670264444019221
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000065,,164815480,164815480,ok,,0.30491294364302207
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000066,,331248092,331248092,ok,,0.34050638797665445
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000067,,364988676,364988676,ok,,0.3740782147723947
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000068,,345684136,345684136,ok,,0.32377355318783707
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000069,,227179282,227179282,ok,,0.6176271779124747
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000070,,245689627,245689627,ok,,0.5902978147132487
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000071,,293212356,293212356,ok,,0.6231223196168489
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000072,,152798594,152798594,ok,,0.23569079469653625
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000073,,123968534,123968534,ok,,0.3036584161190544
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000074,,160923092,160923092,ok,,0.6193270194882582
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000075,,134691631,134691631,ok,,0.24227429422145152
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000076,,291910326,291910326,ok,,0.22546356413010005
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000077,,173691322,173691322,ok,,0.3423940397138837
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000078,,179755750,179755750,ok,,0.6102222211504849
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000079,,253291047,253291047,ok,,0.6219548908856006
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000080,,128239685,128239685,ok,,0.31472823226879415
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000081,,223503316,223503316,ok,,0.27127978069872793
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000082,,184156177,184156177,ok,,0.27243650291539445
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000083,,192677051,192677051,ok,,0.618056278565765
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000084,,226395489,226395489,ok,,0.31072506827103413
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000085,,225734895,225734895,ok,,0.3124160337234348
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000086,,235583139,235583139,ok,,0.3517204021476995
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000087,,143710180,143710180,ok,,0.27087556903372334
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000088,,174955401,174955401,ok,,0.2012556731638023
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000089,,319528657,319528657,ok,,0.6129194088626009
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000090,,251368488,251368488,ok,,0.6246958449923037
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000091,,305383286,305383286,ok,,0.26228687850609106
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000092,,213360753,213360753,ok,,0.3206696016627525
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000093,,188332940,188332940,ok,,0.2568618098957629
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000094,,235641920,235641920,ok,,0.6257387255063037
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000095,,407137335,407137335,ok,,0.22199732276006928
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000096,,191519540,191519540,ok,,0.32687441926716754
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000097,,194489304,194489304,ok,,0.6078118266938608
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000098,,171411874,171411874,ok,,0.37270409184417647
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000099,,464463683,464463683,ok,,0.3501475375538637
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000100,,322750692,322750692,ok,,0.6231263163723523
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000101,,451956781,451956781,ok,,0.6300657244674264
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000102,,339726869,339726869,ok,,0.3246086231263881
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000103,,349751138,349751138,ok,,0.33896785514264166
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000104,,279020985,279020985,ok,,0.3545708047930856
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000105,,355446432,355446432,ok,,0.42131603583441796
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000106,,895312575,895312575,ok,,0.6146856298386041
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000107,,222783344,222783344,ok,,0.21532621994174483
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000108,,526026297,526026297,ok,,0.32988201662709443
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000109,,735451160,735451160,ok,,0.5285601016086868
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000110,,320719810,320719810,ok,,0.2858749647746609
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000111,,451736787,451736787,ok,,0.3460870084621139
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000112,,209296868,209296868,ok,,0.2629944714815808
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000113,,312059682,312059682,ok,,0.5292704718902644
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000114,,300738751,300738751,ok,,0.2930137168568901
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000115,,297175691,297175691,ok,,0.2946663492968314
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000116,,287395045,287395045,ok,,0.6055624529279234
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000117,,403751978,403751978,ok,,0.2551811545483419
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000118,,140330178,140330178,ok,,0.3285342517910124
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000119,,421414105,421414105,ok,,0.36042710789074994
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000120,,400535233,400535233,ok,,0.6263685568978515
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000121,,168869064,168869064,ok,,0.3657484554791752
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000122,,314830607,314830607,ok,,0.26209602302514046
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000123,,604658092,604658092,ok,,0.6235728657265824
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000124,,319186626,319186626,ok,,0.3514645337681227
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000125,,202978642,202978642,ok,,0.3867450631494764
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000126,,390137669,390137669,ok,,0.6344447372080405
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000127,,410327210,410327210,ok,,0.5181418924769269
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000128,,231129804,231129804,ok,,0.3814616884863326
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000129,,172666674,172666674,ok,,0.28285316346113365
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000130,,349257040,349257040,ok,,0.6231785598183484
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000131,,169155736,169155736,ok,,0.2713246710818528
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000132,,404614261,404614261,ok,,0.376600478167661
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000133,,146763773,146763773,ok,,0.21147884173861034
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000134,,258767160,258767160,ok,,0.6198347864523216
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000135,,124109241,124109241,ok,,0.3321946944176899
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000136,,191021635,191021635,ok,,0.36960590684212713
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000137,,290984397,290984397,ok,,0.31445881468460024
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000138,,159248193,159248193,ok,,0.3071228513486275
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000139,,254793175,254793175,ok,,0.6155008786589787
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000140,,287400093,287400093,ok,,0.32834262002243775
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000141,,353620222,353620222,ok,,0.657059681817952
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000142,,313039393,313039393,ok,,0.6191279456836765
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000143,,476687710,476687710,ok,,0.24023662357074477
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000144,,134361990,134361990,ok,,0.3328473665920491
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000145,,402305370,402305370,ok,,0.6071048712177116
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000146,,391684855,391684855,ok,,0.5879760451457672
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000147,,302025900,302025900,ok,,0.3456875420698134
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000148,,194240384,194240384,ok,,0.36186622039175237
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000149,,200103643,200103643,ok,,0.2738265110910693
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000150,,365300904,365300904,ok,,0.39059137562407725
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000151,,714617521,714617521,ok,,0.6172500924219059
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000152,,300502193,300502193,ok,,0.37153983277107594
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000153,,634169818,634169818,ok,,0.5607866417470239
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000154,,348933219,348933219,ok,,0.2515168155746173
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000155,,378555663,378555663,ok,,0.3339634601325425
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000156,,844197328,844197328,ok,,0.5572581617568961
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000157,,232452113,232452113,ok,,0.6168548151410582
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000158,,470797668,470797668,ok,,0.5502537390728037
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000159,,336850954,336850954,ok,,0.31402495481401077
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000160,,369956348,369956348,ok,,0.38122955356972127
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000161,,321224568,321224568,ok,,0.3676397086224009
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000162,,329504512,329504512,ok,,0.2646375987206014
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000163,,241373030,241373030,ok,,0.2683466063395834
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000164,,663888755,663888755,ok,,0.6320829403365017
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000165,,227859315,227859315,ok,,0.6088325561098912
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000166,,1213302883,1213302883,ok,,0.3106575393014484
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000167,,458201656,458201656,ok,,0.3440865445142062
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000168,,297891135,297891135,ok,,0.6087381039239184
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000169,,380760005,380760005,ok,,0.6230196114079358
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000170,,430361384,430361384,ok,,0.29179639764844206
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000171,,734754430,734754430,ok,,0.6212795976617349
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000172,,322043282,322043282,ok,,0.24094333922489689
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000173,,367571489,367571489,ok,,0.3780670839271465
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000174,,498780912,498780912,ok,,0.5256416614791556
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000175,,197964844,197964844,ok,,0.6144286495220812
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000176,,341252245,341252245,ok,,0.33965559060244516
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000177,,232533129,232533129,ok,,0.6093714612948744
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000178,,232930640,232930640,ok,,0.5785950241209585
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000179,,286644540,286644540,ok,,0.28296283949669954
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000180,,418110762,418110762,ok,,0.648491506159054
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000181,,179980343,179980343,ok,,0.3370744586745395
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000182,,392402350,392402350,ok,,0.29143708185098016
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000183,,212052620,212052620,ok,,0.2943057855599037
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000184,,331041805,331041805,ok,,0.35880758475653735
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000185,,155037808,155037808,ok,,0.35462733548653275
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000186,,299410814,299410814,ok,,0.3309909837344025
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000187,,550733346,550733346,ok,,0.411661562158072
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000188,,912909847,912909847,ok,,0.3310708523098554
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000189,,553055267,553055267,ok,,0.6383797285426015
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000190,,264649182,264649182,ok,,0.30180818148051636
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000191,,267075141,267075141,ok,,0.21658759443443032
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000192,,186404478,186404478,ok,,0.2221826533790882
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000193,,363344826,363344826,ok,,0.255130916594956
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,ecc_residual,0,asset-000194,,450627308,450627308,ok,,0.3470408683331121
