contract_version,run_id,run_kind,method,pass_index,asset_id,adapter_duration_ns,scorer_duration_ns,duration_ns,score_status,score_failure_code,anomaly_score
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000028,7348842,386690446,394039288,ok,,0.1110241711139679
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000029,8307835,459612063,467919898,ok,,0.1178758442401886
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000030,7612815,427112508,434725323,ok,,0.12052911520004272
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000031,8868495,424435154,433303649,ok,,0.12629899382591248
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000032,7005202,384529163,391534365,ok,,0.14988481998443604
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000033,7280526,411110778,418391304,ok,,0.19324973225593567
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000034,9355782,401499814,410855596,ok,,0.16046345233917236
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000035,8747652,355694933,364442585,ok,,0.39025405049324036
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000036,6047653,409238525,415286178,ok,,0.20272785425186157
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000037,6085009,376444483,382529492,ok,,0.2833537459373474
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000038,7908572,392413365,400321937,ok,,0.1147007942199707
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000039,7042145,373921167,380963312,ok,,0.14286470413208008
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000040,6122779,353291677,359414456,ok,,0.13410145044326782
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000041,6015972,360764629,366780601,ok,,0.1457265019416809
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000042,5873563,405153917,411027480,ok,,0.2123468518257141
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000043,8683672,418123278,426806950,ok,,0.14496943354606628
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000044,5947967,386663575,392611542,ok,,0.17113137245178223
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000045,6771670,383051562,389823232,ok,,0.16481637954711914
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000046,7370203,415535272,422905475,ok,,0.10912781953811646
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000047,11899235,409270057,421169292,ok,,0.26986509561538696
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000048,5745704,422272479,428018183,ok,,0.10200563073158264
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000049,5969947,394106710,400076657,ok,,0.21830648183822632
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000050,7148539,391357029,398505568,ok,,0.13456964492797852
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000051,9564650,437734632,447299282,ok,,0.17504295706748962
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000052,6029491,429944505,435973996,ok,,0.1462467908859253
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000053,8366450,433837200,442203650,ok,,0.21601435542106628
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000054,6996223,383327200,390323423,ok,,0.16534030437469482
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000055,8198964,408892794,417091758,ok,,0.27701523900032043
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000056,11254265,386488431,397742696,ok,,0.18760547041893005
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000057,5892653,360840568,366733221,ok,,0.15591514110565186
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000058,7326964,359469692,366796656,ok,,0.11681810021400452
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000059,8357575,385683245,394040820,ok,,0.10487231612205505
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000060,7829112,381794772,389623884,ok,,0.1637762188911438
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000061,6155285,399213157,405368442,ok,,0.11829563975334167
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000062,6795406,381422656,388218062,ok,,0.16381463408470154
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000063,8337968,309247565,317585533,ok,,0.11492189764976501
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000064,9670528,327499263,337169791,ok,,0.23995068669319153
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000065,7620452,356356496,363976948,ok,,0.18904107809066772
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000066,7254314,357740790,364995104,ok,,0.17020535469055176
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000067,8389050,352588301,360977351,ok,,0.2602479159832001
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000068,7209012,372302853,379511865,ok,,0.1920173466205597
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000069,6385411,395357666,401743077,ok,,0.17320597171783447
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000070,13800297,373197433,386997730,ok,,0.1225818395614624
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000071,8588216,341200518,349788734,ok,,0.2612221837043762
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000072,6345783,361429803,367775586,ok,,0.11396288871765137
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000073,7682369,391016972,398699341,ok,,0.10992127656936646
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000074,6230514,368609103,374839617,ok,,0.23463016748428345
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000075,8506691,332413589,340920280,ok,,0.2129281461238861
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000076,8564585,367022684,375587269,ok,,0.13927903771400452
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000077,5961795,407282940,413244735,ok,,0.15688589215278625
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000078,8868391,380486393,389354784,ok,,0.4649924337863922
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000079,8313820,397018016,405331836,ok,,0.12722504138946533
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000080,6178401,377283386,383461787,ok,,0.14779746532440186
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000081,6700053,372433312,379133365,ok,,0.11984986066818237
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000082,8287506,372282260,380569766,ok,,0.12004446983337402
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000083,8462834,382431139,390893973,ok,,0.18198361992835999
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000084,7107984,364501012,371608996,ok,,0.1695818305015564
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000085,6801494,389614534,396416028,ok,,0.11345010995864868
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000086,6027530,376768959,382796489,ok,,0.1270591914653778
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000087,10142233,353327045,363469278,ok,,0.24313122034072876
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000088,9860407,376867287,386727694,ok,,0.20685628056526184
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000089,7215926,355121233,362337159,ok,,0.09809625148773193
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000090,7282693,379440164,386722857,ok,,0.1332557499408722
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000091,11682112,379267499,390949611,ok,,0.13595524430274963
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000092,6113389,390880297,396993686,ok,,0.14865678548812866
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000093,5882850,364959611,370842461,ok,,0.43250951170921326
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000094,6918001,397043916,403961917,ok,,0.315167635679245
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000095,7158653,311644570,318803223,ok,,0.27662521600723267
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000096,5992959,324966611,330959570,ok,,0.11773288249969482
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000097,6893440,405180051,412073491,ok,,0.14325058460235596
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000098,5924335,388487394,394411729,ok,,0.15207552909851074
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000099,7750271,409196020,416946291,ok,,0.22481176257133484
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000100,6202240,451103259,457305499,ok,,0.26875928044319153
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000101,7772148,427699131,435471279,ok,,0.1593596339225769
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000102,8006195,388774036,396780231,ok,,0.18643277883529663
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000103,9523888,470212189,479736077,ok,,0.12391358613967896
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000104,6715532,448102067,454817599,ok,,0.22680339217185974
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000105,5837961,377126335,382964296,ok,,0.17572429776191711
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000106,6511206,389411361,395922567,ok,,0.10823684930801392
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000107,10426743,411740479,422167222,ok,,0.14189937710762024
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000108,6783538,378364687,385148225,ok,,0.14232409000396729
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000109,7991129,473016583,481007712,ok,,0.3030646741390228
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000110,6475191,447552325,454027516,ok,,0.1403774917125702
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000111,9629972,377477014,387106986,ok,,0.1500023901462555
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000112,7438518,406637582,414076100,ok,,0.10147196054458618
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000113,7431398,404112386,411543784,ok,,0.18593594431877136
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000114,7128829,381643971,388772800,ok,,0.17794552445411682
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000115,13793280,423290275,437083555,ok,,0.11657994985580444
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000116,6762486,382325285,389087771,ok,,0.12036150693893433
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000117,5998739,370200541,376199280,ok,,0.18079471588134766
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000118,6009264,354892764,360902028,ok,,0.11773109436035156
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000119,7424793,317607918,325032711,ok,,0.22421127557754517
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000120,6513579,388164277,394677856,ok,,0.3084784150123596
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000121,7024396,382731890,389756286,ok,,0.22056803107261658
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000122,6702530,328409367,335111897,ok,,0.1595829427242279
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000123,7263500,395301954,402565454,ok,,0.1955045461654663
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000124,6348157,368103368,374451525,ok,,0.1333322525024414
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000125,9762268,346482656,356244924,ok,,0.29599398374557495
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000126,5926811,375265448,381192259,ok,,0.16327720880508423
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000127,7566996,355246549,362813545,ok,,0.13978132605552673
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000128,6014321,353928300,359942621,ok,,0.3336758613586426
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000129,6072420,379425243,385497663,ok,,0.12548422813415527
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000130,5926915,376446822,382373737,ok,,0.36410823464393616
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000131,8080392,369725189,377805581,ok,,0.17424535751342773
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000132,6962272,365331072,372293344,ok,,0.14343294501304626
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000133,6827809,328004550,334832359,ok,,0.0942133367061615
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000134,7316954,380583528,387900482,ok,,0.09264218807220459
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000135,8494515,371352030,379846545,ok,,0.13725405931472778
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000136,7052465,347116119,354168584,ok,,0.2256791889667511
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000137,7098077,360501105,367599182,ok,,0.18501198291778564
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000138,8443742,370984241,379427983,ok,,0.17646759748458862
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000139,7652339,387080594,394732933,ok,,0.13437259197235107
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000140,5958595,430204744,436163339,ok,,0.15784582495689392
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000141,5950134,394575697,400525831,ok,,0.1678922474384308
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000142,5809478,374674801,380484279,ok,,0.09849703311920166
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000143,7494657,353076740,360571397,ok,,0.1275428831577301
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000144,4826440,358994012,363820452,ok,,0.15161952376365662
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000145,5575947,406381824,411957771,ok,,0.16030678153038025
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000146,6119580,350023325,356142905,ok,,0.2420145869255066
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000147,5566970,406625129,412192099,ok,,0.2604290246963501
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000148,4196537,379601863,383798400,ok,,0.10281682014465332
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000149,4139470,361396794,365536264,ok,,0.11583083868026733
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000150,5931661,385486977,391418638,ok,,0.19789648056030273
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000151,5633427,439305059,444938486,ok,,0.10784932971000671
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000152,4165268,391901730,396066998,ok,,0.24825304746627808
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000153,6131241,488099766,494231007,ok,,0.20475226640701294
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000154,4084570,405505170,409589740,ok,,0.10852593183517456
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000155,7669056,345859199,353528255,ok,,0.1687256097793579
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000156,5980679,400506692,406487371,ok,,0.11326447129249573
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000157,7593724,326441687,334035411,ok,,0.1685437560081482
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000158,5762008,332959633,338721641,ok,,0.241443932056427
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000159,7598780,395464349,403063129,ok,,0.2477499544620514
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000160,5467696,359481172,364948868,ok,,0.23321598768234253
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000161,5512895,385339200,390852095,ok,,0.16976213455200195
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000162,6056734,446167015,452223749,ok,,0.13750207424163818
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000163,7149159,442549514,449698673,ok,,0.09272852540016174
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000164,5956944,518337241,524294185,ok,,0.1284841001033783
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000165,6066847,511736922,517803769,ok,,0.1973705291748047
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000166,5940536,439414100,445354636,ok,,0.2544333338737488
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000167,8435178,407405509,415840687,ok,,0.23815420269966125
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000168,7012529,474261460,481273989,ok,,0.11768269538879395
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000169,5511863,423749609,429261472,ok,,0.10416775941848755
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,0,asset-000170,6314310,412989182,419303492,ok,,0.13184991478919983
