contract_version,run_id,run_kind,method,asset_id,score_status,score_failure_code,anomaly_score,threshold,predicted_class,is_anomalous,decision_reason,score_margin
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000015,ok,,0.1180589497089386,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10402634739875793
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000016,ok,,0.1720910370349884,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.04999426007270813
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000017,ok,,0.18376466631889343,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.0383206307888031
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000018,ok,,0.15097007155418396,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.07111522555351257
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000019,ok,,0.12575894594192505,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.09632635116577148
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000020,ok,,0.126042902469635,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.09604239463806152
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000021,ok,,0.20924201607704163,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.012843281030654907
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000022,ok,,0.23402154445648193,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.0119362473487854
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000023,ok,,0.1615736484527588,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.060511648654937744
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000024,ok,,0.18372738361358643,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.03835791349411011
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000025,ok,,0.259328156709671,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.03724285960197449
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000026,ok,,0.2853323817253113,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.06324708461761475
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000027,ok,,0.2423417866230011,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.020256489515304565
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000028,ok,,0.1110241711139679,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.11106112599372864
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000029,ok,,0.1178758442401886,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10420945286750793
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000030,ok,,0.12052911520004272,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10155618190765381
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000031,ok,,0.12629899382591248,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.09578630328178406
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000032,ok,,0.14988481998443604,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.0722004771232605
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000033,ok,,0.19324973225593567,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.028835564851760864
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000034,ok,,0.16046345233917236,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.06162184476852417
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000035,ok,,0.39025405049324036,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.16816875338554382
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000036,ok,,0.20272785425186157,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.01935744285583496
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000037,ok,,0.2833537459373474,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.06126844882965088
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000038,ok,,0.1147007942199707,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10738450288772583
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000039,ok,,0.14286470413208008,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.07922059297561646
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000040,ok,,0.13410145044326782,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.08798384666442871
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000041,ok,,0.1457265019416809,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.07635879516601562
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000042,ok,,0.2123468518257141,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.009738445281982422
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000043,ok,,0.14496943354606628,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.07711586356163025
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000044,ok,,0.17113137245178223,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.05095392465591431
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000045,ok,,0.16481637954711914,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.05726891756057739
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000046,ok,,0.10912781953811646,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.11295747756958008
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000047,ok,,0.26986509561538696,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.04777979850769043
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000048,ok,,0.10200563073158264,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.12007966637611389
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000049,ok,,0.21830648183822632,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.003778815269470215
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000050,ok,,0.13456964492797852,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.08751565217971802
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000051,ok,,0.17504295706748962,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.04704234004020691
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000052,ok,,0.1462467908859253,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.07583850622177124
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000053,ok,,0.21601435542106628,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.006070941686630249
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000054,ok,,0.16534030437469482,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.05674499273300171
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000055,ok,,0.27701523900032043,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.0549299418926239
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000056,ok,,0.18760547041893005,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.03447982668876648
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000057,ok,,0.15591514110565186,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.06617015600204468
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000058,ok,,0.11681810021400452,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10526719689369202
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000059,ok,,0.10487231612205505,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.11721298098564148
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000060,ok,,0.1637762188911438,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.058309078216552734
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000061,ok,,0.11829563975334167,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10378965735435486
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000062,ok,,0.16381463408470154,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.058270663022994995
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000063,ok,,0.11492189764976501,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10716339945793152
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000064,ok,,0.23995068669319153,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.017865389585494995
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000065,ok,,0.18904107809066772,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.03304421901702881
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000066,ok,,0.17020535469055176,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.051879942417144775
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000067,ok,,0.2602479159832001,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.03816261887550354
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000068,ok,,0.1920173466205597,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.03006795048713684
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000069,ok,,0.17320597171783447,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.04887932538986206
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000070,ok,,0.1225818395614624,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.09950345754623413
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000071,ok,,0.2612221837043762,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.03913688659667969
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000072,ok,,0.11396288871765137,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10812240839004517
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000073,ok,,0.10992127656936646,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.11216402053833008
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000074,ok,,0.23463016748428345,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.012544870376586914
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000075,ok,,0.2129281461238861,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.009157150983810425
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000076,ok,,0.13927903771400452,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.08280625939369202
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000077,ok,,0.15688589215278625,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.06519940495491028
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000078,ok,,0.4649924337863922,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.24290713667869568
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000079,ok,,0.12722504138946533,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.0948602557182312
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000080,ok,,0.14779746532440186,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.07428783178329468
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000081,ok,,0.11984986066818237,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10223543643951416
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000082,ok,,0.12004446983337402,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10204082727432251
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000083,ok,,0.18198361992835999,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.04010167717933655
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000084,ok,,0.1695818305015564,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.05250346660614014
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000085,ok,,0.11345010995864868,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10863518714904785
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000086,ok,,0.1270591914653778,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.09502610564231873
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000087,ok,,0.24313122034072876,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.021045923233032227
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000088,ok,,0.20685628056526184,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.015229016542434692
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000089,ok,,0.09809625148773193,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.1239890456199646
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000090,ok,,0.1332557499408722,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.08882954716682434
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000091,ok,,0.13595524430274963,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.0861300528049469
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000092,ok,,0.14865678548812866,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.07342851161956787
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000093,ok,,0.43250951170921326,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.21042421460151672
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000094,ok,,0.315167635679245,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.09308233857154846
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000095,ok,,0.27662521600723267,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.05453991889953613
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000096,ok,,0.11773288249969482,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10435241460800171
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000097,ok,,0.14325058460235596,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.07883471250534058
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000098,ok,,0.15207552909851074,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.07000976800918579
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000099,ok,,0.22481176257133484,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.0027264654636383057
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000100,ok,,0.26875928044319153,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.046673983335494995
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000101,ok,,0.1593596339225769,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.06272566318511963
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000102,ok,,0.18643277883529663,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.0356525182723999
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000103,ok,,0.12391358613967896,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.09817171096801758
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000104,ok,,0.22680339217185974,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.004718095064163208
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000105,ok,,0.17572429776191711,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.04636099934577942
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000106,ok,,0.10823684930801392,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.11384844779968262
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000107,ok,,0.14189937710762024,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.0801859200000763
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000108,ok,,0.14232409000396729,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.07976120710372925
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000109,ok,,0.3030646741390228,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.0809793770313263
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000110,ok,,0.1403774917125702,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.08170780539512634
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000111,ok,,0.1500023901462555,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.07208290696144104
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000112,ok,,0.10147196054458618,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.12061333656311035
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000113,ok,,0.18593594431877136,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.03614935278892517
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000114,ok,,0.17794552445411682,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.04413977265357971
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000115,ok,,0.11657994985580444,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10550534725189209
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000116,ok,,0.12036150693893433,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10172379016876221
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000117,ok,,0.18079471588134766,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.04129058122634888
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000118,ok,,0.11773109436035156,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.10435420274734497
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000119,ok,,0.22421127557754517,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.002125978469848633
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000120,ok,,0.3084784150123596,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.08639311790466309
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000121,ok,,0.22056803107261658,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.001517266035079956
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000122,ok,,0.1595829427242279,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.06250235438346863
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000123,ok,,0.1955045461654663,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.026580750942230225
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000124,ok,,0.1333322525024414,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.08875304460525513
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000125,ok,,0.29599398374557495,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.07390868663787842
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000126,ok,,0.16327720880508423,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.058808088302612305
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000127,ok,,0.13978132605552673,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.0823039710521698
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000128,ok,,0.3336758613586426,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.11159056425094604
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000129,ok,,0.12548422813415527,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.09660106897354126
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000130,ok,,0.36410823464393616,0.22208529710769653,anomalous,true,score_strictly_greater_than_threshold,0.14202293753623962
evaluation-artifacts/v0.2,visa-pcb2-v0-2-final,final_test,dinov2_vits14_224_nn,asset-000131,ok,,0.17424535751342773,0.22208529710769653,normal,false,score_not_greater_than_threshold,-0.0478399395942688
